Year,State,Product,Count
2013,UT,"Money transfer, virtual currency, or money service",4
2013,UT,Mortgage,247
2013,UT,Student loan,12
2013,VA,Bank account or service,381
2013,VA,Consumer Loan,115
2013,VA,Credit card or prepaid card,480
2013,VA,"Credit reporting, credit repair services, or other personal consumer reports",481
2013,VA,Debt collection,357
2013,VA,"Money transfer, virtual currency, or money service",22
2013,VA,Mortgage,1475
2013,VA,"Payday loan, title loan, or personal loan",6
2013,VA,Student loan,100
2013,VT,Bank account or service,31
2013,VT,Consumer Loan,6
2013,VT,Credit card or prepaid card,24
2013,VT,"Credit reporting, credit repair services, or other personal consumer reports",22
2013,VT,Debt collection,10
2013,VT,"Money transfer, virtual currency, or money service",1
2013,VT,Mortgage,74
2013,VT,Student loan,11
2013,WA,Bank account or service,231
2013,WA,Consumer Loan,55
2013,WA,Credit card or prepaid card,265
2013,WA,"Credit reporting, credit repair services, or other personal consumer reports",302
2013,WA,Debt collection,247
2013,WA,"Money transfer, virtual currency, or money service",11
2013,WA,Mortgage,1069
2013,WA,"Payday loan, title loan, or personal loan",2
2013,WA,Student loan,52
2013,WI,Bank account or service,124
2013,WI,Consumer Loan,47
2013,WI,Credit card or prepaid card,202
2013,WI,"Credit reporting, credit repair services, or other personal consumer reports",122
2013,WI,Debt collection,129
2013,WI,"Money transfer, virtual currency, or money service",8
2013,WI,Mortgage,523
2013,WI,"Payday loan, title loan, or personal loan",7
2013,WI,Student loan,40
2013,WV,Bank account or service,35
2013,WV,Consumer Loan,14
2013,WV,Credit card or prepaid card,34
2013,WV,"Credit reporting, credit repair services, or other personal consumer reports",37
2013,WV,Debt collection,34
2013,WV,"Money transfer, virtual currency, or money service",1
2013,WV,Mortgage,81
2013,WV,Student loan,23
2013,WY,Bank account or service,8
2013,WY,Consumer Loan,4
2013,WY,Credit card or prepaid card,13
2013,WY,"Credit reporting, credit repair services, or other personal consumer reports",25
2013,WY,Debt collection,13
2013,WY,"Money transfer, virtual currency, or money service",1
2013,WY,Mortgage,34
2013,WY,Student loan,3
2014,AL,Bank account or service,162
2014,AL,Consumer Loan,94
2014,AL,Credit card or prepaid card,100
2014,AL,"Credit reporting, credit repair services, or other personal consumer reports",335
2014,AL,Debt collection,523
2014,AL,"Money transfer, virtual currency, or money service",7
2014,AL,Mortgage,272
2014,AL,Other financial service,2
2014,AL,"Payday loan, title loan, or personal loan",27
2014,AL,Student loan,35
2014,AR,Bank account or service,57
2014,AR,Consumer Loan,35
2014,AR,Credit card or prepaid card,63
2014,AR,"Credit reporting, credit repair services, or other personal consumer reports",162
2014,AR,Debt collection,197
2014,AR,"Money transfer, virtual currency, or money service",4
2014,AR,Mortgage,131
2014,AR,Other financial service,1
2014,AR,"Payday loan, title loan, or personal loan",16
2014,AR,Student loan,22
2014,AZ,Bank account or service,307
2014,AZ,Consumer Loan,125
2014,AZ,Credit card or prepaid card,301
2014,AZ,"Credit reporting, credit repair services, or other personal consumer reports",553
2014,AZ,Debt collection,889
2014,AZ,"Money transfer, virtual currency, or money service",26
2014,AZ,Mortgage,944
2014,AZ,"Payday loan, title loan, or personal loan",29
2014,AZ,Student loan,61
2014,CA,Bank account or service,2042
2014,CA,Consumer Loan,605
2014,CA,Credit card or prepaid card,1982
2014,CA,"Credit reporting, credit repair services, or other personal consumer reports",3724
2014,CA,Debt collection,5222
2014,CA,"Money transfer, virtual currency, or money service",177
2014,CA,Mortgage,7066
2014,CA,Other financial service,20
2014,CA,"Payday loan, title loan, or personal loan",186
2014,CA,Student loan,418
2014,CO,Bank account or service,206
2014,CO,Consumer Loan,80
2014,CO,Credit card or prepaid card,269
2014,CO,"Credit reporting, credit repair services, or other personal consumer reports",512
2014,CO,Debt collection,661
2014,CO,"Money transfer, virtual currency, or money service",13
2014,CO,Mortgage,814
2014,CO,Other financial service,1
2014,CO,"Payday loan, title loan, or personal loan",31
2014,CO,Student loan,73
2014,CT,Bank account or service,190
2014,CT,Consumer Loan,67
2014,CT,Credit card or prepaid card,221
2014,CT,"Credit reporting, credit repair services, or other personal consumer reports",279
2014,CT,Debt collection,392
2014,CT,"Money transfer, virtual currency, or money service",15
2014,CT,Mortgage,509
2014,CT,Other financial service,1
2014,CT,"Payday loan, title loan, or personal loan",12
2014,CT,Student loan,43
2014,DC,Bank account or service,132
2014,DC,Consumer Loan,30
2014,DC,Credit card or prepaid card,100
2014,DC,"Credit reporting, credit repair services, or other personal consumer reports",126
2014,DC,Debt collection,198
2014,DC,"Money transfer, virtual currency, or money service",10
2014,DC,Mortgage,205
2014,DC,Other financial service,1
2014,DC,"Payday loan, title loan, or personal loan",14
2014,DC,Student loan,47
2014,DE,Bank account or service,97
2014,DE,Consumer Loan,47
2014,DE,Credit card or prepaid card,93
2014,DE,"Credit reporting, credit repair services, or other personal consumer reports",145
2014,DE,Debt collection,211
2014,DE,"Money transfer, virtual currency, or money service",4
2014,DE,Mortgage,219
2014,DE,"Payday loan, title loan, or personal loan",8
2014,DE,Student loan,21
2014,FL,Bank account or service,1426
2014,FL,Consumer Loan,454
2014,FL,Credit card or prepaid card,1279
2014,FL,"Credit reporting, credit repair services, or other personal consumer reports",2534
2014,FL,Debt collection,3550
2014,FL,"Money transfer, virtual currency, or money service",104
2014,FL,Mortgage,5006
2014,FL,Other financial service,12
2014,FL,"Payday loan, title loan, or personal loan",86
2014,FL,Student loan,243
2014,GA,Bank account or service,551
2014,GA,Consumer Loan,271
2014,GA,Credit card or prepaid card,441
2014,GA,"Credit reporting, credit repair services, or other personal consumer reports",1240
2014,GA,Debt collection,1597
2014,GA,"Money transfer, virtual currency, or money service",37
2014,GA,Mortgage,1924
2014,GA,Other financial service,1
2014,GA,"Payday loan, title loan, or personal loan",60
2014,GA,Student loan,152
2014,IA,Bank account or service,46
2014,IA,Consumer Loan,23
2014,IA,Credit card or prepaid card,77
2014,IA,"Credit reporting, credit repair services, or other personal consumer reports",110
2014,IA,Debt collection,231
2014,IA,"Money transfer, virtual currency, or money service",5
2014,IA,Mortgage,136
2014,IA,Other financial service,1
2014,IA,"Payday loan, title loan, or personal loan",12
2014,IA,Student loan,34
2014,ID,Bank account or service,44
2014,ID,Consumer Loan,15
2014,ID,Credit card or prepaid card,33
2014,ID,"Credit reporting, credit repair services, or other personal consumer reports",78
2014,ID,Debt collection,167
2014,ID,"Money transfer, virtual currency, or money service",5
2014,ID,Mortgage,119
2014,ID,"Payday loan, title loan, or personal loan",11
2014,ID,Student loan,11
2014,IL,Bank account or service,582
2014,IL,Consumer Loan,176
2014,IL,Credit card or prepaid card,509
2014,IL,"Credit reporting, credit repair services, or other personal consumer reports",1004
2014,IL,Debt collection,1365
2014,IL,"Money transfer, virtual currency, or money service",37
2014,IL,Mortgage,1429
2014,IL,Other financial service,2
2014,IL,"Payday loan, title loan, or personal loan",58
2014,IL,Student loan,203
2014,IN,Bank account or service,147
2014,IN,Consumer Loan,78
2014,IN,Credit card or prepaid card,157
2014,IN,"Credit reporting, credit repair services, or other personal consumer reports",339
2014,IN,Debt collection,529
2014,IN,"Money transfer, virtual currency, or money service",11
2014,IN,Mortgage,425
2014,IN,Other financial service,2
2014,IN,"Payday loan, title loan, or personal loan",30
2014,IN,Student loan,88
2014,KS,Bank account or service,70
2014,KS,Consumer Loan,33
2014,KS,Credit card or prepaid card,77
2014,KS,"Credit reporting, credit repair services, or other personal consumer reports",131
2014,KS,Debt collection,256
2014,KS,"Money transfer, virtual currency, or money service",5
2014,KS,Mortgage,149
2014,KS,Other financial service,1
2014,KS,"Payday loan, title loan, or personal loan",7
2014,KS,Student loan,21
2014,KY,Bank account or service,103
2014,KY,Consumer Loan,47
2014,KY,Credit card or prepaid card,100
2014,KY,"Credit reporting, credit repair services, or other personal consumer reports",215
2014,KY,Debt collection,372
2014,KY,"Money transfer, virtual currency, or money service",3
2014,KY,Mortgage,239
2014,KY,Other financial service,2
2014,KY,"Payday loan, title loan, or personal loan",13
2014,KY,Student loan,38
2014,LA,Bank account or service,109
2014,LA,Consumer Loan,74
2014,LA,Credit card or prepaid card,103
2014,LA,"Credit reporting, credit repair services, or other personal consumer reports",324
2014,LA,Debt collection,506
2014,LA,"Money transfer, virtual currency, or money service",13
2014,LA,Mortgage,367
2014,LA,"Payday loan, title loan, or personal loan",48
2014,LA,Student loan,43
2014,MA,Bank account or service,423
2014,MA,Consumer Loan,84
2014,MA,Credit card or prepaid card,384
2014,MA,"Credit reporting, credit repair services, or other personal consumer reports",450
2014,MA,Debt collection,532
2014,MA,"Money transfer, virtual currency, or money service",39
2014,MA,Mortgage,767
2014,MA,Other financial service,5
2014,MA,"Payday loan, title loan, or personal loan",20
2014,MA,Student loan,151
2014,MD,Bank account or service,489
2014,MD,Consumer Loan,188
2014,MD,Credit card or prepaid card,372
2014,MD,"Credit reporting, credit repair services, or other personal consumer reports",745
2014,MD,Debt collection,954
2014,MD,"Money transfer, virtual currency, or money service",32
2014,MD,Mortgage,1730
2014,MD,"Payday loan, title loan, or personal loan",36
2014,MD,Student loan,148
2014,ME,Bank account or service,42
2014,ME,Consumer Loan,20
2014,ME,Credit card or prepaid card,66
2014,ME,"Credit reporting, credit repair services, or other personal consumer reports",65
2014,ME,Debt collection,121
2014,ME,"Money transfer, virtual currency, or money service",1
2014,ME,Mortgage,138
2014,ME,Other financial service,2
2014,ME,"Payday loan, title loan, or personal loan",7
2014,ME,Student loan,19
2014,MI,Bank account or service,358
2014,MI,Consumer Loan,139
2014,MI,Credit card or prepaid card,305
2014,MI,"Credit reporting, credit repair services, or other personal consumer reports",626
2014,MI,Debt collection,921
2014,MI,"Money transfer, virtual currency, or money service",22
2014,MI,Mortgage,1225
2014,MI,Other financial service,3
2014,MI,"Payday loan, title loan, or personal loan",50
2014,MI,Student loan,162
2014,MN,Bank account or service,161
2014,MN,Consumer Loan,45
2014,MN,Credit card or prepaid card,181
2014,MN,"Credit reporting, credit repair services, or other personal consumer reports",235
2014,MN,Debt collection,382
2014,MN,"Money transfer, virtual currency, or money service",24
2014,MN,Mortgage,550
2014,MN,Other financial service,2
2014,MN,"Payday loan, title loan, or personal loan",18
2014,MN,Student loan,68
2014,MO,Bank account or service,143
2014,MO,Consumer Loan,105
2014,MO,Credit card or prepaid card,158
2014,MO,"Credit reporting, credit repair services, or other personal consumer reports",343
2014,MO,Debt collection,652
2014,MO,"Money transfer, virtual currency, or money service",13
2014,MO,Mortgage,560
2014,MO,Other financial service,1
2014,MO,"Payday loan, title loan, or personal loan",36
2014,MO,Student loan,87
2014,MS,Bank account or service,63
2014,MS,Consumer Loan,49
2014,MS,Credit card or prepaid card,60
2014,MS,"Credit reporting, credit repair services, or other personal consumer reports",154
2014,MS,Debt collection,232
2014,MS,"Money transfer, virtual currency, or money service",2
2014,MS,Mortgage,168
2014,MS,Other financial service,1
2014,MS,"Payday loan, title loan, or personal loan",17
2014,MS,Student loan,21
2014,MT,Bank account or service,14
2014,MT,Consumer Loan,4
2014,MT,Credit card or prepaid card,28
2014,MT,"Credit reporting, credit repair services, or other personal consumer reports",58
2014,MT,Debt collection,93
2014,MT,"Money transfer, virtual currency, or money service",1
2014,MT,Mortgage,54
2014,MT,"Payday loan, title loan, or personal loan",2
2014,MT,Student loan,12
2014,NC,Bank account or service,378
2014,NC,Consumer Loan,185
2014,NC,Credit card or prepaid card,401
2014,NC,"Credit reporting, credit repair services, or other personal consumer reports",826
2014,NC,Debt collection,924
2014,NC,"Money transfer, virtual currency, or money service",31
2014,NC,Mortgage,1363
2014,NC,Other financial service,1
2014,NC,"Payday loan, title loan, or personal loan",53
2014,NC,Student loan,103
2014,ND,Bank account or service,8
2014,ND,Consumer Loan,5
2014,ND,Credit card or prepaid card,14
2014,ND,"Credit reporting, credit repair services, or other personal consumer reports",44
2014,ND,Debt collection,52
2014,ND,Mortgage,26
2014,ND,"Payday loan, title loan, or personal loan",1
2014,ND,Student loan,5
2014,NE,Bank account or service,46
2014,NE,Consumer Loan,19
2014,NE,Credit card or prepaid card,60
2014,NE,"Credit reporting, credit repair services, or other personal consumer reports",60
2014,NE,Debt collection,165
2014,NE,"Money transfer, virtual currency, or money service",5
2014,NE,Mortgage,108
2014,NE,"Payday loan, title loan, or personal loan",11
2014,NE,Student loan,20
2014,NH,Bank account or service,48
2014,NH,Consumer Loan,18
2014,NH,Credit card or prepaid card,75
2014,NH,"Credit reporting, credit repair services, or other personal consumer reports",123
2014,NH,Debt collection,137
2014,NH,"Money transfer, virtual currency, or money service",3
2014,NH,Mortgage,250
2014,NH,"Payday loan, title loan, or personal loan",11
2014,NH,Student loan,30
2014,NJ,Bank account or service,692
2014,NJ,Consumer Loan,218
2014,NJ,Credit card or prepaid card,693
2014,NJ,"Credit reporting, credit repair services, or other personal consumer reports",838
2014,NJ,Debt collection,1359
2014,NJ,"Money transfer, virtual currency, or money service",37
